video_id,url,title,duration,view_count,channel,channel_id,language_code,transcript
IVJUiPM2dC4,https://www.youtube.com/watch?v=IVJUiPM2dC4,Real question is when are we getting Jamie Oliver on Tony Hawk Pro Skater?,60.0,4197.0,Comedy Central UK,@comedycentraluk,en,"Uncle Roger recently I meet Gordon
Ramsey our was special guest on his TV
show Hell's
Kitchen yeah and other special guest on
the episode is Tony
Hawk and Uncle rer go Gordon why you ask
Tony he skatebo he don't know about
food might as well ask Jamie Ola
hi that guyy so terrible
correct any Jamie olive oil fan here
what camera catch
her camera look at her face we all going
to punch oh camera camera that good good
remember not her not
her don't punch innocent people her yeah
that one correct you're going to get
punch at this
show why you like Jamie olive oil why"
w1eftur4gw4,https://www.youtube.com/watch?v=w1eftur4gw4,Gene Pompa has a way with words... 🇲🇽,53.0,5505.0,Comedy Central UK,@comedycentraluk,en,"Miho what are you gonna say first day of
school when the teacher ask you to stand
up and introduce who you are and I said
I'm GNA say hey everybody my name is
Jean
everybody he goes no you got to say my
name is jein Poma I'm Mexican American
but I am Cho to the
Bone I said okay you know hopefully I'll
remember
that so like the first day of school
teacher calls on me I say yeah my name
is Jean Poma I'm Mexican American um I'm
a chico who'll give you the
bone they gave me two weeks
off they're really
nice at the University"
NW33k8uUvxY,https://www.youtube.com/watch?v=NW33k8uUvxY,"Get John on stage, I wanna hear from him 🤔",60.0,11459.0,Comedy Central UK,@comedycentraluk,en,"my name is
Horatio which is not ideal um I don't
mind people making fun of my name I do
mind that the person who makes fun of my
name the most is my dad right he's
called
John and seemingly he only gave me the
name so he could roast me for the rest
of his life you know if I ever get Lippy
to and be like Oh I'm sorry lter
ratio is the m not to you're pleasing
you know someone calls my name in public
or just laughed himself like a prick you
know calls me felcia in front of my
friends all right this is child
abuse my dad's a very strange man he's
like this sort of like East End Wheeler
Dealer but he's recently found this sort
of new age
spirituality but refuses to change his
old personality so now he's this sort of
jarring mess of different people where
he very sincerely says things like son
only don't align their chakras all right"
WTcoYTXoBmc,https://www.youtube.com/watch?v=WTcoYTXoBmc,"""Don't hate me, help me"" Put that on a t-shirt 🔥",55.0,901.0,Comedy Central UK,@comedycentraluk,en,"I lived in the UK pretty much all my
life you know and I'm proud to be a UK
Citizen and all that sort of stuff um
however I will say this I'm not really
proud about the weather we can all agree
that the weather in the UK is just
terrible in it we can all agree with
that it's just terrible it's not the one
it's disgusting you know it is it's
nasty brother I don't like it's not even
a joke it's really disgusting over here
man like for real now let me tell you
what I hate British weather so much that
sometimes I don't even mind the racism
like that's how
I that's how I generally feel and I know
that's a bit weird coming from someone
looking like me I do understand that but
for context understand this my family
are originally from this place called
Jamaica all right if you ain't been
Jamaica it's a beautiful country it's
got lovely weather beautiful beaches and
some of the tastiest food you'll ever
try in your life okay with that all
being said if somebody was to tell me to
go back to where I came
from i' be like I'm trying
like like"
WQKYIAUU1JE,https://www.youtube.com/watch?v=WQKYIAUU1JE,"Lunch, dinner and breakfast sorted... 🥪 #AmyGledhill #ComedyCentralLive #StandUp",16.0,2176.0,Comedy Central UK,@comedycentraluk,en,"now and again I will have a lasagna
sandwich it's good stuff I recommend it
you do need to clear the day cuz you
will have to nap for 10 to 12 hours min"
vWu3-3URc6w,https://www.youtube.com/watch?v=vWu3-3URc6w,6:30 AM: 💩 come and get it boys 💩,56.0,2780.0,Comedy Central UK,@comedycentraluk,en,"people look to celebrities sometimes how
they find love you remember deina mcco
found that lovely husband of hers didn't
she walking a dog didn't she all of a
sudden all my friends like get a dog
let's get a dog we a nice husband get a
dog even if we steal a dog just get a
dog now do we have any dog owners
in dog walking is the most unromantic
thing in the world isn't it after the
time you got a bag of dog cuz you can't
find a bin am I right that's a turn on
in it come and get it boys
you see I've got two Irish sets two red
Setters a best dogs in the world Irish
sets don't they get you up early though
dogs 6:30 in the morning I've got a
ginger pour itting me in the
face please don't be M
HCK"
1r1Ji6CFJqk,https://www.youtube.com/watch?v=1r1Ji6CFJqk,THE best game out there - the girls who get it! Get it! 😘💕🥰,44.0,823.0,Comedy Central UK,@comedycentraluk,en,"and I know when I'm really in love and
feel really stable in a relationship and
I don't know if anyone else does this
but as soon as I'm really comfy in it
and feeling really in love I start
playing a game and the g the game is
called would you still love me
if does anyone play it mhm yes good good
good um if you don't play it's really
simple so um you just turn to the person
you love and you submit them to um
psychological testing oh in a cute way
and you can say anything cuz there's
only one right answer so you say
anything like uh would you still love me
if my mouth was a bum hole and they have
to go yes and they go oh brilliant kiss
kiss kiss it's great"
NID44CRW9Uo,https://www.youtube.com/watch?v=NID44CRW9Uo,"If you don't know, get to know 💚",50.0,9261.0,Comedy Central UK,@comedycentraluk,en,"It's mortifying when you realize that
you've succumbed to the algorithm's
master plan of targeted ads. They saw
you coming a mile off and you've fallen
for it. Hook, line, and sinker. And all
it took for them was to know a couple of
things about you. Yes, my favorite film
is Shrek. Yes, I once watched a YouTube
tutorial during lockdown on how to
crochet. Does that automatically mean
that I would therefore like to buy an
obscenely ugly crocheted Shrek hat? Yes,
it absolutely does.
And um for the record, I bought two just
in case my head was too big or too small
compared to Shreks. Turns out I'm a
large."
oYugvfnV72Y,https://www.youtube.com/watch?v=oYugvfnV72Y,That 'Freedom Day' era was a chaotic lawless time 😂🫢,60.0,1602.0,Comedy Central UK,@comedycentraluk,en,"my first gigs like post lockdown were
not good gigs like the first gig I did I
was in Blackpool and I was put up in a
hotel where I was immediately downgraded
to a single room because the man in the
room before me sh the
bed he the bed how do I know he the bed
because the hotel told me that was the
reason I going to the hotel and they
were like are you Ian Smith you're not
going to believe this
the guy in the room before you he the
bed like I can't bring back the same
enthusiasm to this
story they said they were very weird
about it they they said um don't
worry and I was worried at this point
they said we've got rid of the mattress
and we've got rid of the bed sheets but
for the time being and here comes a
quote you can still feel it in the room
[Applause]"
RxxP8ImXoYM,https://www.youtube.com/watch?v=RxxP8ImXoYM,End up waiting by the front door so long you forget why you're in trouble in the first place 😐⏰,60.0,2184.0,Comedy Central UK,@comedycentraluk,en,"I'm an only child I'm an only child just
me and my mom no Brothers No Sisters
when I got a bit older I said to my mom
like did you not want to have any more
kids and my mom was like no not really
you know I I don't like to make the same
mistake twice you know that's my mom man
and growing up she was strict had to be
my dad wasn't around so my mom had to
play the the mom role and the dad role
at the same time I'm sure she didn't
want to be that strict I'm sure she
would have loved to been able to say
things like wait until your dad gets
home you know but she never could I mean
she said it one time but we both started
laughing you know what I mean you knew
that guy was never coming back man I
take my hat off to my mom though
couldn't have been easy man she was a
single parent she raised me worked two
jobs and whilst doing all of that she
studied really hard and became a
qualified Barrister and I think that's
pretty amazing ah yeah thank you so much
thank you yeah she uh she doesn't like
me to tell people that though because
apparently it's pronounced Barista uh"
LIGjV92-wwI,https://www.youtube.com/watch?v=LIGjV92-wwI,Comedy Central Live is back! Check out the UK's 🔥🔥 comedians doing bits every Monday... 🎤🎤 #CCLive,60.0,2161.0,Comedy Central UK,@comedycentraluk,en,"you got prepared for stuff to pop off at
any time
boo yes I've had this mustache since I
was six we are home educated I fancy
every single person here bam who one of
these who wants to get
finger that was too far you're going to
hate the next few minutes
guys like he was Tinker Ball's
gynecologist oh my God amazing
yes what a plot twist feels good it
feels good find horses that are willing
to have sex in front of me what my job
is to observe never to
judge your Secret Safe of me royal
family don't sweat it don't sweat it not
that some of you could even if you
wanted
to I was even in an open relationship
shame I didn't know at the time resting
brexit
face love you love
you"
jrclUR7OxkQ,https://www.youtube.com/watch?v=jrclUR7OxkQ,Oi! XL! You owe me like... 63 pence! 🤬👕,53.0,3584.0,Comedy Central UK,@comedycentraluk,en,"I'm a skinny boy you know it's not a
secret and I don't pack a lot of muscles
and as a result I still wear small
shirts are you guys wear small
shirts does anybody here wear small
shirts you guys ever heard of small
shirts I don't know if you know this
about small shirts or not but uh they
cost the same as medium and large shirts
you know only I get less fabric you know
I get shafted on every transl what's
that you big fell XL nice to meet you XL
s cool yeah I'm so I'm only asking cuz I
ever SE kind of like generic white shirt
you know and chances out would pay the
same price only the economics of
manufacturing and such that whatever
like the cost savings they make on me
you know they they pass on to you you
know and no disrespected who the
are you man why am I subsidizing your
lifestyle man Bank rolling your silly
outfit you save all that money take your
lady to a comedy show and I'll get the
drinks babe I'm paying for those drinks
tonight babe"
a4n1IOMItOo,https://www.youtube.com/watch?v=a4n1IOMItOo,There is a limit to the power of weighted blankets and colouring books 😭,52.0,1532.0,Comedy Central UK,@comedycentraluk,en,"I am going to therapy for it now um I've
got to say therapy like that otherwise
you'll think I'm a knob I w't think
you're a knob if you're going to therapy
you're doing the work it's absolutely
fine if you're doing it I don't know if
you know this though it is one rule for
me one rule for the rest of
you but yeah I am going to therapy now
it does make me feel a bit uncomfortable
cuz I really don't like self-help right
that's the thing I really don't enjoy I
just think it's being made to sell us
stuff that we don't need you know I've
got so much of this self-help tat my
flat look it's like all of a bonus right
I got so much of it I've got so much of
it that one day when I was feeling
especially bad about myself I just did
it all at once so I was sat in my flat I
put on my weighted blanket I'm coloring
in I've got my sad lamp I've got my
lavender diffusers I've got my whale
sound and you know what I've never felt
more mentally ill"
9A-a5PfRlC8,https://www.youtube.com/watch?v=9A-a5PfRlC8,When the supersub becomes super keen ⚽️,54.0,8277.0,Comedy Central UK,@comedycentraluk,en,"have you seen the sub when he comes on
the substitute they always do that mad
run onto the pitch they always
go that's the fast as he runs the whole
game that's cuz he's Ned now what's that
we don't do that at work do we you don't
see some bloke clock in at the post
office run to his window go mad with the
stamp window number three
[Music]
please and we're all taking on this new
continental style of playing have you
seen some of the players now that's
doing all this stepping over the ball
like that what's that that's the fool of
the other player Mak him go the wrong
way we don't do that in other sports you
never see some bloke go mad with the
queue and the snooker dear
hey you don't know where I'm going there
[Music]"
J8MH849yMGo,https://www.youtube.com/watch?v=J8MH849yMGo,Asthma means business... 😗,60.0,2206.0,Comedy Central UK,@comedycentraluk,en,"I'm a top International businessman and
yes I have a disability I'm
asthmatic but I can still do deals like
any other executive I just have to
remember my inhaler that's
all uh sometimes actually sometimes I
leave that disturbance there but I think
tonight as it's such a good night um
a lot of people really enjoying the
tonight as a bonus uh I'll do the the
extra part and that's the part at the
end where I become the
businessman so the contracts for
$450,000 I'll get my PA to fax it
through and we'll firm up the details
the next time I'm in
Zurich wo what"
-qX3U_iLg9I,https://www.youtube.com/watch?v=-qX3U_iLg9I,Don't be skipping the man-titty machine at the gym this January... 🥵,57.0,698.0,Comedy Central UK,@comedycentraluk,en,"I'm built like an amoeba under here I
don't know I know I I I got breast I
don't even know where they came from no
I do I got titties I don't know what
happened it's like it's like my body no
it's like my body went oh you going to
eat them wingdings and them cheese fries
okay we're here where are these man tits
around see how
that I can't get rid of them either I'm
like I'm in the gym I'm working out but
here's the trouble with that you go to
the gym right and they got a machine for
every body part you know they like oh I
got something from the leg the arms the
back but you know you can't walk up to
the train and be like excuse me uh
where's the man tip machine at where do
I go to get rid of these de cups I can't
even jog on the treadmill my breast are
falling out of my tank top I'm having
wardrobe malfunctions this is ridiculous
I'm a grown man I need a sports bra"
emNN3NQdLA0,https://www.youtube.com/watch?v=emNN3NQdLA0,"With or without a ten foot pole, that is the question... 🫵",57.0,1985.0,Comedy Central UK,@comedycentraluk,en,"I like that saying I wouldn't touch that
with a 10-ft pole that always made sense
to me until I reversed it I was like
wait a minute I would touch that with a
10-ft
pole you would touch that with a 10-ft
pole yeah I'd definitely touch it if I
you know with the 10 foot pole that's
not that different than not touching it
with a 10 foot
pole once the 10ft poles involve is
pretty much the same kind of situation
yeah but I'm you know I'm just saying
I'd poke it and be involved with it with
the pole you know had the pole yeah but
it's not the same no but I'm saying with
a Tempa pole in as much as it's in my
presence I'm not using the pole to touch
it there's me with a Tempa pole and I'm
touching
it
really that's so I roll a prepositions
man come on"
XkOJUyt1Ii4,https://www.youtube.com/watch?v=XkOJUyt1Ii4,When business pitches become pub pitchers 🍺📱,38.0,8326.0,Comedy Central UK,@comedycentraluk,en,"nobody wants any money so far this is
good news for you um Rob Williams Oh my
God it's Robbie Williams is that Robbie
Williams Rob yeah okay well he's gone
please stop drunk texting me I love you
mate but it's getting embarrassing
RW oh come
on Jonathan Ross has come in ladies and
gentlemen haha congrats my dog needs new
glasses
yeah love the way the comedians are
getting in there"
E-rGhTDiIoA,https://www.youtube.com/watch?v=E-rGhTDiIoA,Won't hear this hymn in church... 😳 #TheMeltdown #StandUp,60.0,1361.0,Comedy Central UK,@comedycentraluk,en,"never learned about the birds and bees I
was taught to keep an aspirin in between
my knees cuz the Bible says premarital
sex is wrong but Jason says that guys
can't wait that long I don't want to
lose him to someone who'll do him I need
to figure something out well there's a
loophole in the scripture that works
really well so I can get him off without
going to hell it's my H Mary full of
grace in Jesus's name we go to fifth
Bas oh thank you for making me holy and
thank you for giving me holes to choose
from and since I'm not a Godless
he'll have to come in the back door
therefore me in the ass cuz I love
Jesus the good Lord would want it that
way give me that Sweet Sensation of a
throbbing rationalization it's just
between you and me cuz everyone knows
it's the sex that God can't see
[Music]
[Applause]"
crMczSiAiI0,https://www.youtube.com/watch?v=crMczSiAiI0,Masturbation is a touchy subject... 🍆🤏,57.0,3833.0,Comedy Central UK,@comedycentraluk,en,"I discovered
masturbating by
accident I'm not lying I was about 10 I
was in a tub and and that's when you
used to have to hold your dick with two
fingers
me you remember when you was little like
there
you right I was in the
tub said
hey I'm on to something here
here I bet Dad don't know about
this and then then when you was young
remember men right we didn't come or
nothing you just made that funn feeling
you know yeah who are
you first time I came ejaculated scared
the out of me man I thought
something was wrong I was with this
woman look at the you done
there"
rLevoF7Dia8,https://www.youtube.com/watch?v=rLevoF7Dia8,Turns out she was the one who needed the safe word 😳👎,54.0,6764.0,Comedy Central UK,@comedycentraluk,en,"And then she just started covering my
back in boiling hot oil. We hadn't even
agreed a safe word. She just got stuck
in. And I thought to myself, ""This is
the most painful thing that's ever
happened to me. I need it to stop right
now."" She said, ""How is it?"" I said,
""It's lovely. Thank you."" Yeah.
Really? She sort of doing my back. She
was doing my shoulders and she went,
""Ooh, ooh, you're very naughty."" And I
thought she said you're very
naughty. So, I thought, is she joking
again? Do do I joke? I said, ""Oh, you're
not going to spank me, are you?""
What? What? I don't I don't know. Uh,
and then not much not much small talk
after that.
Uh, the the only other little bit of
small talk was when she asked me how old
I was, and I told her, and she went,
""Oh, you look you look very young for
your age."" Which usually is a
compliment. I'm not sure it is when
you're not wearing any pants."
6McDwdfTqYo,https://www.youtube.com/watch?v=6McDwdfTqYo,The difference between a new relationship and a long-term relationship 🍆👀,52.0,10845.0,Comedy Central UK,@comedycentraluk,en,"in a new relationship after sex. You
were made naked for some period of time.
In a new relationship, everything's so
new. The cover's off you. Look at me.
Naked. I'm so comfortable being naked
with you. Should be walking around
completely naked. Look at me completely
naked in my new relationship with you.
I'm hungry. Let's go downstairs naked.
People looking in the fridge with my
chili balls in my new relationship.
In a long-term relationship, literally
the microsecond that it ends, you
reassemble, everything goes back to
where it was, the book comes back out,
the glasses are back on, the laptop
reopens, the television is unmuted. It's
like a magic trick. I don't know how
couples do it. Somebody could come into
a room, survey the scene, walk out for
three, maybe three and a half minutes,
walk back in, the same scene would reach
them. How is that even possible?"
zBNUVRLmUJ0,https://www.youtube.com/watch?v=zBNUVRLmUJ0,‘Historic’ COP28 Deal Reached To Transition From Fossil Fuels | The Daily Show,59.0,6985.0,Comedy Central UK,@comedycentraluk,en,"the world's Nations pledged net zero
emissions by 2050 which is fantastic but
they also offered no plan to enforce it
which is not fantastic this agreement is
basically like when you tell a former
coworker that you should get together
sometime yeah we should totally grab a
drink definitely by 2050
I'll even holding the conference in one
of the oil capitals of the world was a
major you to climate change it's like
it's like celebra Hanukkah at Kanye's
house like look I'm not I'm not saying
cop 28 was a bad idea itself like
people's insta posts look super fun but
maybe there should be some consequences
for not achieving your goals aside from
you know like the whole world ending
thing either way look congratulations
cup 28 you may not have solved the
climate crisis but you didn't not not
not solve
it"
cCTV6v_5PK8,https://www.youtube.com/watch?v=cCTV6v_5PK8,Tough out here when your options are 'man without bedding' or 'Vauxhall Corsa' 🚗😮‍💨,53.0,887.0,Comedy Central UK,@comedycentraluk,en,"I struggle to find a partner and I don't
know why cuz I don't ask for much for
example I've never shagged a man who
uses a
pillowcase is that
relatable it's bad that is it it's like
clothes for your bed it's like eating a
Sunday dinner without a
plate and I'm like I can fix
you and they're like mate I just need to
go D Elm you need to focus on you
I've been focusing on myself a lot I've
been single for ages I've been single
for so long I've started to relate to
the people on that show My Strange
Addiction uh if no one's seen it it's
like a reality show where people are
obsessed with stuff so they're like
marry the
car or shag a plate of mash"
vChjQSNG-3U,https://www.youtube.com/watch?v=vChjQSNG-3U,Celebrate International Women's Day with some of CCLive's funniest ladies ❣️🤪💃,60.0,2385.0,Comedy Central UK,@comedycentraluk,en,"this year Halloween I'm going to go as
Wolverine I I'm going to go as
Wolverine cuz I'm an
ex-man we'll see a woman on her own and
we'll go I'll go sit near her she won't
kill
me and I think a man sees a woman on own
he goes I'll sit near her I could kill
her you know when you can see in
people's eyes like why would she have a
personality with those tits and it is
fair okay it's fair I'm just like a
super blessed babe with an amazing rack
and glowing personality you know what I
mean h oh
yes because I'm must say it's a new day
and age I masturbate
ladies yes Queens yes Queens yes Queens
DN right because I can only love me the
way that I love me and I love myself
well cuz I wake up looking at Mir I'm
like you would last night let's get to
work yes that's why I'm always so happy"
pbVrJisV5Ik,https://www.youtube.com/watch?v=pbVrJisV5Ik,No happy endings from this masseuse… 😳,20.0,675.0,Comedy Central UK,@comedycentraluk,en,"was doing my shoulders and she went
ooh ooh you're very naughty and I
thought she said you're very
nauy so I thought she joking again do do
I joke I said oh you're not going to
spank me are you sure what"
KhZhU686D2s,https://www.youtube.com/watch?v=KhZhU686D2s,In need of a power tool (😉) with Vesuvius level impact? Bronwyn has you covered 👍,56.0,1372.0,Comedy Central UK,@comedycentraluk,en,"but the stupidest thing that an ad
convinced me to buy was a 16 setting
vibrator called the
Annihilator now it's not actually called
that but I will not do their advertising
for them for
free I call this thing the anator
though because technically this thing is
not a vibrator right it should be
classified as a power
tool it's so powerful my downstairs
neighbor told me to stop vacuuming my
flat so late at night and
sometimes very early in the
morning what can I say my flat is very
dusty right
but the ads for the Annihilator
promised me an orgasm as catastrophic
and destructive as the eruption of Mount
vvus and there would be no
survivors I thought that sounded
delightful I was like click drag to
basket she will pay for next day
delivery turns out my clits a very
simple woman who does not need 16 ways
to be blasted off my
body okay settings one to three would
have been enough"
gLWtL_-c-QI,https://www.youtube.com/watch?v=gLWtL_-c-QI,Technology has come a long way...  😳,60.0,3071.0,Comedy Central UK,@comedycentraluk,en,"one of the reasons that VR isn't
everywhere is that nobody is using it to
watch
porn that seems like a slightly weird
thing to say but porn is amazingly
important in technology and new
technology the stuff that's used for
porn becomes incredibly popular relative
to other things in this market like like
that porn is the reason that Blu-ray
beat the other kind of DVD all those
years ago porn is the reason that
certain number of video streaming
software became more popular than other
kinds of video streaming software the
stuff that used for porn is a stuff
that'll be used in the marketplace and
nobody is watching porn in VR and I sort
of get why I mean men are visual
creatures I'm not naive but no man while
actually making love has ever gone oh my
God darling Oh this is incredible oh
this is amazing oh my God I'm almost
there I'm almost there let me let me
just have a quick look around the Flash
oh fantastic oh I can see the roof and
everything that's amazing all there's
the
floor"
Sxd4ABZVDi8,https://www.youtube.com/watch?v=Sxd4ABZVDi8,The Sexy Secrets Of Quiet Girls | Comedy Central Live,57.0,4819.0,Comedy Central UK,@comedycentraluk,en,"he has a good difference between men and
women um you guys know the phrase it's
always the quiet ones you know that
phrase
yeah you learned people
um so if you let's say you work with a
colleague uh Susan and Alan right you
have a male colleague female colleague
Susan and Allen Alan and Susan if
someone says no it's always the choir
ones about Susan that means that Susan
is a bit sexy generally right she got
off with someone at the work drinks on
Friday someone stumbled across her
dating profile and it's pretty Saucy you
know she went on a swingers cruise I
don't know something like that Susan's a
bit of a Dark Horse it turns out Susan
it's always the quiet ones isn't it
Susan oh
um Alan if you come into work and
someone goes Jare about Alan oh it's
always the quiet ones isn't it
um Alan killed Susan
[Applause]
there's like a helicopter above his
garden"
Ry_1daTY4uI,https://www.youtube.com/watch?v=Ry_1daTY4uI,Someone get Krystal Evans front row tickets to see Equus 😬💗🐴,57.0,1029.0,Comedy Central UK,@comedycentraluk,en,"uh speaking of dicks out um I'm uh I'm
trying to watch less porn lately um I
know anyone else trying to cut down now
okay absolute perverts all of you uh I
know you mean it's a very difficult
thing to stop like for me uh it kind of
feels like I'm in the middle of the
ocean and someone's taking away my jet
ski and now I've got to like wank myself
five miles to shore you know difficult
you know and like hey I'm a busy person
you know what I mean like I'm very busy
like I've got two kids uh I've got a job
as well and I do this and like at the
end of the day I just don't have the
time to like go out and find horses that
are willing to have sex in front of me
you know what I mean
like yeah why do you think I went to
Iceland you know as sexy little magical
ponies um"
4szJkMdZk7w,https://www.youtube.com/watch?v=4szJkMdZk7w,Shaff is one hell of a woman ❤️‍🔥😮‍💨,60.0,958.0,Comedy Central UK,@comedycentraluk,en,"I would describe myself as a bold, sexy,
confident, strong, intell intelligent,
curious, spontane, spontaneous, and
free-spirited individual. I like people
who can read. So, coffee and sterling.
I constantly crave adventures and new
experiences with the energy to back it
up. That is a phenomenal dating profile,
by the way.
>> I used to have the energy to back it up.
>> Let's have a look at Sha's hobbies. Axe
throwing. Whoa.
>> That's a hobby. That's not a kink.
Escape rooms for him.
>> I know. Escape rooms. Escape rooms and
safe words.
>> Just in case you weren't 100% on it that
you're down for it. Sex at the bottom. I
love that.
>> I mean, my sex counselor said sex is my
hobby.
>> Absolutely. I love that for you.
>> And I used to have an aerial hoop, but I
just do missionary now. I keep it lay
down."
uNzGkhbZ2WQ,https://www.youtube.com/watch?v=uNzGkhbZ2WQ,We've All Had This Experience Though...Right? 😅 | Comedy Central Presents: Patton Oswalt,19.0,4093.0,Comedy Central UK,@comedycentraluk,en,"come on instead I'm in Amsterdam in a
coffee shop with this blonde Nordic
giant test is carefully licking my joint
closed while Queens We Are the Champions
plays on the mixtape my life rocks"
xDCA58ISaEQ,https://www.youtube.com/watch?v=xDCA58ISaEQ,Why you should always carry a hanky… 💦,53.0,3596.0,Comedy Central UK,@comedycentraluk,en,"hankes can make you seem polite or wipe
ejaculate from your chin or when you
break and Enter ER race the prince from
where you've been for gravy or mud or
even menstral blood it can protect your
eyes from a spunky flood you just got to
have your
hanky for wiping your tears when you
wish you could still get hard after all
of that wine and when you run out of
toilet tissue a hanky will do just just
fine for a sniffle or a sneeze it'll
Shee away bees when you have to suck a
dick it's a cushion for your knees when
your lover has been pleased it'll wipe
away the cheese and the separation from
your veneral
disease you just got to have your hanky
dad I always carry my
hanky thank you"
W5NtMMZ-A3s,https://www.youtube.com/watch?v=W5NtMMZ-A3s,"""You alright mate?"" No not anymore I'm not 😰",60.0,2798.0,Comedy Central UK,@comedycentraluk,en,"recently I was described as being like
Kirsty
olop trapped
inside Phil
[Applause]
Spencer so I thought I'll have that and
and I'm gay gay yep still gay yes you
wouldn't cheer if you'd seen me it
yes if anything I'm getting
worse and and I'm completely gay as well
like I've never tried it any other way
I've never tried it with a woman I'm I'm
I'm a Thor bread and I have tried to fit
in with heterosexual Society at various
points like once I went to a uh a a
football
match but somebody called me mate and I
thought no
thanks"
76CdNtZo908,https://www.youtube.com/watch?v=76CdNtZo908,"Never mind if the carpet matches the drapes, does it match the chandelier? 🤠",57.0,4892.0,Comedy Central UK,@comedycentraluk,en,"you know growing up right I never
identified as gay I never saw myself as
a gay woman cuz I just loved women even
outside of my sexuality I think we're
amazing right I we are so supportive
even when we don't need to be I went out
for drinks with the girls last night
right I was try and own a new dress I
bought online I was looking in Mir I was
like do you know what do you know what
girls I'm not feeling this one I feel
it's a bit too short at the front and
they come in straight away no hesitation
wait turn around babe let me see the
back babe turn the side all in do you
know what it's perfect cuz your pubes
they match your earing darling it's high
fashioned like where else do you get
that level love support I love us I do
no I do it's fun man I'm learning a lot
now that I'm out especially about
relationships right and something I
didn't really expect and something I
feel like we don't really talk about as
a society it's how you can date someone
for a really long time and then it's
like the day you break up they turn into
a completely different person right has
anyone had this happen to them just me
cool no that's fine that's fine that's
great for I me to help I want to read
out this text message right do you guys
want to hear it all right okay"
J8MH849yMGo,https://www.youtube.com/watch?v=J8MH849yMGo,Asthma means business... 😗,60.0,2206.0,Comedy Central UK,@comedycentraluk,en,"I'm a top International businessman and
yes I have a disability I'm
asthmatic but I can still do deals like
any other executive I just have to
remember my inhaler that's
all uh sometimes actually sometimes I
leave that disturbance there but I think
tonight as it's such a good night um
a lot of people really enjoying the
tonight as a bonus uh I'll do the the
extra part and that's the part at the
end where I become the
businessman so the contracts for
$450,000 I'll get my PA to fax it
through and we'll firm up the details
the next time I'm in
Zurich wo what"
emNN3NQdLA0,https://www.youtube.com/watch?v=emNN3NQdLA0,"With or without a ten foot pole, that is the question... 🫵",57.0,1985.0,Comedy Central UK,@comedycentraluk,en,"I like that saying I wouldn't touch that
with a 10-ft pole that always made sense
to me until I reversed it I was like
wait a minute I would touch that with a
10-ft
pole you would touch that with a 10-ft
pole yeah I'd definitely touch it if I
you know with the 10 foot pole that's
not that different than not touching it
with a 10 foot
pole once the 10ft poles involve is
pretty much the same kind of situation
yeah but I'm you know I'm just saying
I'd poke it and be involved with it with
the pole you know had the pole yeah but
it's not the same no but I'm saying with
a Tempa pole in as much as it's in my
presence I'm not using the pole to touch
it there's me with a Tempa pole and I'm
touching
it
really that's so I roll a prepositions
man come on"
XkOJUyt1Ii4,https://www.youtube.com/watch?v=XkOJUyt1Ii4,When business pitches become pub pitchers 🍺📱,38.0,8326.0,Comedy Central UK,@comedycentraluk,en,"nobody wants any money so far this is
good news for you um Rob Williams Oh my
God it's Robbie Williams is that Robbie
Williams Rob yeah okay well he's gone
please stop drunk texting me I love you
mate but it's getting embarrassing
RW oh come
on Jonathan Ross has come in ladies and
gentlemen haha congrats my dog needs new
glasses
yeah love the way the comedians are
getting in there"
E-rGhTDiIoA,https://www.youtube.com/watch?v=E-rGhTDiIoA,Won't hear this hymn in church... 😳 #TheMeltdown #StandUp,60.0,1361.0,Comedy Central UK,@comedycentraluk,en,"never learned about the birds and bees I
was taught to keep an aspirin in between
my knees cuz the Bible says premarital
sex is wrong but Jason says that guys
can't wait that long I don't want to
lose him to someone who'll do him I need
to figure something out well there's a
loophole in the scripture that works
really well so I can get him off without
going to hell it's my H Mary full of
grace in Jesus's name we go to fifth
Bas oh thank you for making me holy and
thank you for giving me holes to choose
from and since I'm not a Godless
he'll have to come in the back door
therefore me in the ass cuz I love
Jesus the good Lord would want it that
way give me that Sweet Sensation of a
throbbing rationalization it's just
between you and me cuz everyone knows
it's the sex that God can't see
[Music]
[Applause]"
89z735NGb8c,https://www.youtube.com/watch?v=89z735NGb8c,Not following Rosie Jones on Instagram? You will be caught! 👀📱 | Out Of Order,60.0,1004.0,Comedy Central UK,@comedycentraluk,en,"I'm trying to stay alive and that's
working well for me so far I am no
super to know and we're still
alive I love you but that sounds
 a little
clue and cl
Kimber from the year so I know she
visited at least
[Laughter]
two
out what the isor"
crMczSiAiI0,https://www.youtube.com/watch?v=crMczSiAiI0,Masturbation is a touchy subject... 🍆🤏,57.0,3833.0,Comedy Central UK,@comedycentraluk,en,"I discovered
masturbating by
accident I'm not lying I was about 10 I
was in a tub and and that's when you
used to have to hold your dick with two
fingers
me you remember when you was little like
there
you right I was in the
tub said
hey I'm on to something here
here I bet Dad don't know about
this and then then when you was young
remember men right we didn't come or
nothing you just made that funn feeling
you know yeah who are
you first time I came ejaculated scared
the out of me man I thought
something was wrong I was with this
woman look at the you done
there"
